,text,label,polarity,textblob_polarity,textblob_sentiment,textblob_assessments,lm_polarity,lm,textblob
246,"Glenmark Pharmaceuticals Limited Just Beat Analyst Forecasts, And Analysts Have Been Updating Their Predictions",1,1,0,-0.07142857142857142,"[('limited', -0.07142857142857142)]",1,1,0
247,Goldman adds Workday to conviction list; shares +1%,1,1,0,0.0,[],1,1,0
248,"Goldman Says 36,000% Rally in Brazilian Retailer Has Room to Run",1,1,0,0.0,[],0,0,0
249,GrubHub stock price target raised to $40 from $34 at Oppenheimer,1,1,0,0.0,[],1,1,0
250,GrubHub stock price target raised to $60 from $30 at Susquehanna,1,1,0,0.0,[],1,1,0
251,Hasbro upgraded on earnings growth potential from Entertainment One acquisition,1,1,0,0.0,"[('potential', 0.0)]",1,1,0
252,"Hasbro upgraded to buy from neutral at UBS, price target $117",1,1,0,0.0,[],1,1,0
253,Heat Biologics started at buy with $1 stock price target at Maxim Group,1,1,0,0.0,[],0,0,0
254,"Home Depot upgraded to outperform from neutral at Credit Suisse, price target raised to $235 from $225",1,1,0,0.0,[],1,1,0
255,Humana stock price target raised to $363 from $319 at Deutsche Bank,1,1,0,0.0,[],1,1,0
256,Huntsman named Conviction Buy at Goldman in chemical sector shuffle,1,1,0,0.0,[],0,0,0
257,Intel stock price target raised to $62 vs. $60 at SunTrust Robinson Humphrey,1,1,0,0.0,[],1,1,0
258,Intercept Pharmaceuticals maintained as buy with $165 price target at Canaccord,1,1,0,0.0,[],0,0,0
259,Invitae Corp. maintained as buy at Benchmark,1,1,0,0.0,[],0,0,0
260,J.C. Penney stock price target raised to $1.00 from 80 cents at B. Riley FBR,1,1,0,0.0,[],1,1,0
261,Jabil stock price target raised to $47 from $36 at CFRA,1,1,0,0.0,[],1,1,0
262,Jefferies analysts lifted Tesla $TSLA shares to buy while paring the price target 19%. https://t.co/BJhXfQuRTd,1,1,0,0.0,[],1,1,0
263,JPMorgan likes Bausch Health in premarket analyst action,1,1,0,0.1,"[('action', 0.1)]",0,0,0
264,JPMorgan out bullish on Uber's upside potential,1,1,0,0.0,"[('potential', 0.0)]",1,1,0
265,Kilroy Realty upgraded to overweight from sector weight at KeyBanc Capital,1,1,0,0.0,[],1,1,0
266,L3Harris started at buy with $280 stock price target at Benchmark,1,1,0,0.0,[],0,0,0
267,Lagging MLP upgraded at Goldman as new projects seen lifting cash flows,1,1,1,0.13636363636363635,"[('new', 0.13636363636363635)]",1,1,1
268,Ligand Pharmaceuticals started at buy with $135 stock price target at Benchmark,1,1,0,0.0,[],0,0,0
269,Lovesac maintained as buy at Canaccord,1,1,0,0.0,[],0,0,0
270,Lululemon stock price target raised to $260 vs. $222 at Susquehanna,1,1,0,0.0,[],1,1,0
271,Lyft stock gets an upgrade due to competitive positioning,1,1,-1,-0.125,"[('due', -0.125)]",1,1,0
272,LyondellBasell sock price target raised to $107 vs. $99 at BofA Merrill Lynch,1,1,0,0.0,[],1,1,0
273,Magnolia Oil & Gas started at overweight with $14 stock price target at KeyBanc Capital,1,1,0,0.0,[],0,0,0
274,Mesa Air reiterated as outperform at Cowen,1,1,0,0.0,[],1,1,0
275,Microchip Technology stock price target raised to $113 vs. $106 at SunTrust Robinson Humphrey,1,1,0,0.0,[],1,1,0
276,Mizuho raises Intel on aggressive price cuts,1,1,0,0.0,[],1,1,0
277,Molina Healthcare stock price target raised to $165 from $155 at SunTrust RH,1,1,0,0.0,[],1,1,0
278,Morgan Stanley analyst Joseph Moore upgraded NVIDIA (NASDAQ: $NVDA) from Equalweight to Overweight with a price tar… https://t.co/NVjiO6Brwb,1,1,0,0.0,[],1,1,0
279,Morgan Stanley bullish on Eldorado Resorts ahead of Caesars combination,1,1,0,0.0,[],1,1,0
280,Morgan Stanley joins mortgage sector bulls,1,1,0,0.0,[],0,0,0
281,Morgan Stanley Raises Fortinet's Price Target After Bullish Analyst Day,1,1,0,0.0,[],1,1,0
282,Morgan Stanley upgrades NVIDIA $NVDA from Equal-Weight to Overweight and announces $259 price target.,1,1,0,0.0,[],1,1,0
283,"Morgan Stanley upgrades Nvidia to buy, predicting 2020 will be 'a return to solid growth' https://t.co/9gTGxKbSGj",1,1,0,0.0,"[('solid', 0.0)]",1,1,0
284,"Munster Doubles Down, Says Apple Has 40% Upside This Year",1,1,-1,-0.15555555555555559,"[('down', -0.15555555555555559)]",-1,0,0
285,New bull sees 22% upside for Splunk,1,1,1,0.13636363636363635,"[('new', 0.13636363636363635)]",1,1,1
286,New for subscribers:  Morgan Stanley adds Amazon to its list of favorite stocks. Here are the rest... https://t.co/QbgS6IQXRt,1,1,1,0.3181818181818182,"[('new', 0.13636363636363635), ('favorite', 0.5)]",0,0,1
287,Newmont Goldcorp stock price target raised to $41.50 from $39.50 at B. Riley FBR,1,1,0,0.0,[],1,1,0
288,NLight target raised on Nutronics deal,1,1,0,0.0,[],1,1,0
289,Nokia stock price target raised to $6.00 from $5.50 at MKM Partners,1,1,0,0.0,[],1,1,0
290,Nuvasive upgraded to outperform vs market perform at Leerink,1,1,0,0.0,[],1,1,0
291,"Nvidia Has One Of The Best Opportunities To Maintain High Multiple, Morgan Stanley Says In Upgrade",1,1,1,0.38666666666666666,"[('best', 1.0), ('high', 0.16), ('multiple', 0.0)]",1,1,1
292,Nvidia stock climbs after Morgan Stanley turns bullish,1,1,0,0.0,[],1,1,0
293,NXP Semiconductors stock price target raised to $139 vs. $128 at SunTrust Robinson Humphrey,1,1,0,0.0,[],1,1,0
294,Olin Corp. stock price target raised to $23 vs. $22 at BofA Merrill Lynch,1,1,0,0.0,[],1,1,0
295,"One analyst says TD could unlock ""significant value"" by selling its minority stake in Ameritrade after its purchase… https://t.co/swy7IVNnQE",1,1,1,0.375,"[('significant', 0.375)]",1,1,1
296,Onto Innovation stock price target raised to $50 from $40 at Benchmark,1,1,0,0.0,[],1,1,0
297,Owens Corning upgraded at Wells after raising residential insulation prices,1,1,0,0.0,[],1,1,0
298,"Owens Corning Upgraded On Strong Insulation, Roofing Potential",1,1,1,0.21666666666666665,"[('strong', 0.4333333333333333), ('potential', 0.0)]",1,1,1
299,Oyster Point Pharma initiated at overweight with $26 price target at JP Morgan,1,1,0,0.0,[],0,0,0
300,"Paul Tudor Jones Sees the Potential for a Stock Market Explosion, to the Upside",1,1,0,0.0,"[('potential', 0.0)]",1,1,0
301,PennMac Financial rises to record as Piper gets more bullish,1,1,1,0.25,"[('financial', 0.0), ('more', 0.5)]",1,1,1
302,Piper likes DexCom in premarket analyst action,1,1,0,0.1,"[('action', 0.1)]",0,0,0
303,"Pixelworks, Inc. Just Reported And Analysts Have Been Lifting Their Price Targets",1,1,0,0.0,[],1,1,0
304,PPG Industries stock price target raised to $113 vs. $105 at BofA Merrill Lynch,1,1,0,0.0,[],1,1,0
305,Prothena upgraded to outperform from in line at Evercore ISI,1,1,0,0.0,[],1,1,0
306,Purple Innovation initiated at overweight with $12 price target at KeyBanc Capital,1,1,0,0.0,[],0,0,0
307,Quanterix maintained as outperform with $35 price target at Leerink,1,1,0,0.0,[],1,1,0
308,Results: KLA Corporation Beat Earnings Expectations And Analysts Now Have New Forecasts,1,1,1,0.13636363636363635,"[('new', 0.13636363636363635)]",1,1,1
309,RPM International stock price target raised to $79 vs. $75 at BofA Merrill Lynch,1,1,0,0.0,"[('international', 0.0)]",1,1,0
310,S&P Global stock price target raised to $322 from $274 at Stifel Nicolaus,1,1,0,0.0,"[('global', 0.0)]",1,1,0
311,Sanderson Farms stock price target raised to $159 from $150 at J.P. Morgan,1,1,0,0.0,[],1,1,0
312,Schlumberger started at buy with $42 stock price target at Deutsche Bank,1,1,0,0.0,[],0,0,0
313,Selvaag Bolig ASA Just Beat Earnings Expectations: Here's What Analysts Think Will Happen Next,1,1,0,0.0,"[('next', 0.0)]",1,1,0
314,"SoftBank will have the ""last laugh"" with WeWork deal, one Bernstein analyst says https://t.co/qmfAPKICdp",1,1,1,0.15,"[('last', 0.0), ('laugh', 0.3)]",0,0,1
315,Sonoma Pharma maintained as buy with $9 price target at Benchmark,1,1,0,0.0,[],1,1,0
316,Splunk upgraded to overweight at Morgan Stanley,1,1,0,0.0,[],1,1,0
317,"Starbucks Stock Is a Buy, According to This Investment Bank",1,1,0,0.0,[],1,1,0
318,Starbucks upgraded to overweight at J.P. Morgan after meeting with executives,1,1,0,0.0,[],1,1,0
319,"Stifel Upgrades Parker-Hannifin On Potential Synergies, Industry Recovery Prospects",1,1,0,0.0,"[('potential', 0.0)]",1,1,0
320,"Stifel Upgrades Wendy's, Bullish On Breakfast And Digital Prospects",1,1,0,0.0,"[('digital', 0.0)]",1,1,0
321,"Syanptics raised on forecast, margin strength",1,1,0,0.0,[],1,1,0
322,Synaptics stock price target raised to $40 from $32 at J.P. Morgan,1,1,0,0.0,[],1,1,0
323,"Synopsys upgraded to overweight from neutral at JPMorgan, price target raised to $160 from $157",1,1,0,0.0,[],1,1,0
324,TE Connectivity stock price target raised to $95 vs. $94 at SunTrust Robinson Humphrey,1,1,0,0.0,[],1,1,0
325,Teekay Tankers upped two notches to Buy at BAML,1,1,0,0.0,[],1,1,0
326,Texas Instruments stock price target raised to $125 vs. $122 at SunTrust Robinson Humphrey,1,1,0,0.0,[],1,1,0
327,Twitter stock price target raised to $36.50 from $34.50 at Wedbush,1,1,0,0.0,[],1,1,0
328,Twitter stock price target raised to $38 from $36 at SunTrust RH,1,1,0,0.0,[],1,1,0
329,Twitter stock price target raised to $47 from $34 at Susquehanna,1,1,0,0.0,[],1,1,0
330,"Twitter, Inc. Just Reported And Analysts Have Been Lifting Their Price Targets",1,1,0,0.0,[],1,1,0
331,U.S. Well Services initiated at buy with $3.50 price target at Stifel,1,1,0,0.0,[],0,0,0
332,Uber stock price target raised to $45 from $34 at MKM Partners,1,1,0,0.0,[],1,1,0
333,Uber stock price target raised to $49 from $47 at BofA Securities,1,1,0,0.0,[],1,1,0
334,Uber stock price target raised to $50 from $45 at Oppenheimer,1,1,0,0.0,[],1,1,0
335,Uber stock price target raised to $52 from $50 at Wedbush,1,1,0,0.0,[],1,1,0
336,Uber stock price target raised to $54 from $50 at Deutsche Bank,1,1,0,0.0,[],1,1,0
337,UBS raises Peloton’s price target to $40,1,1,0,0.0,[],1,1,0
338,UBS upgrades Hasbro on strong sales of Frozen II dolls into Black Friday https://t.co/23HWM60K7q,1,1,1,0.1333333333333333,"[('strong', 0.4333333333333333), ('black', -0.16666666666666666)]",1,1,1
339,UDR upgraded to overweight from sector weight at KeyBanc Capital,1,1,0,0.0,[],1,1,0
340,Unisys stock price target raised to $21 from $18 at Sidoti & Co.,1,1,0,0.0,[],1,1,0
341,UnitedHealth stock price target raised to $338 from $303 at CFRA,1,1,0,0.0,[],1,1,0
342,Upgrades 11/25: $ARWR $CACI $CF $DECK $DKS $ENR $EQM $ETRN $FE $HAS $HLX $JD $KIM $LYFT $NTR $NVDA $ORAN $PROS $SNAP $WEN $WING $WRI $ZS,1,1,0,0.0,[],0,0,0
343,Upgrades 4/7: $AMT $BHP $BK $CHH $ENI $EQNR $ETR $EXR $FCX $HOLX $HSIC $LOW $LSI $MAR $MAS $MGP $MHK $MXL $NGG $NWE… https://t.co/jXZNb22Cwb,1,1,0,0.0,"[('low', 0.0)]",0,0,0
344,Vertex Pharmaceuticals stock price target raised to $248 from $240 at BMO Capital,1,1,0,0.0,[],1,1,0
345,Vertical Research expects Allison Transmission to break out,1,1,0,0.0,[],0,0,0
346,Voyager Therapeutics started at outperform with $26 stock price target at Oppenheimer,1,1,0,0.0,[],1,1,0
347,Walt Disney stock price target raised to $143 from $141 at Imperial Capital,1,1,0,0.0,[],1,1,0
348,"Wells Fargo analyst Dori Kesten lifted her rating on Marriott $MAR to overweight, noting that the hotel chain's sha… https://t.co/9TLXzYZjUs",1,1,0,0.0,[],1,1,0
349,Wells still bullish on T-Mobile after unsurprising CEO change,1,1,0,0.0,[],1,1,0
350,Westlake Chemical stock price target raised to $65 vs. $64 at BofA Merrill Lynch,1,1,0,0.0,[],1,1,0
351,WestRock stock price target raised to $48 from $42 at BofA Merrill Lynch,1,1,0,0.0,[],1,1,0
352,WestRock upgraded to buy from neutral at BofA Merrill Lynch,1,1,0,0.0,[],1,1,0
353,Why Credit Suisse Sees the S&P 500 Gaining 10% in 2020,1,1,0,0.0,[],1,1,0
354,Williams Cos. initiated as buy with $27 price target at SunTrust Robinson Humphrey,1,1,0,0.0,[],0,0,0
355,"Workday added to Goldman's conviction list, stock gains",1,1,0,0.0,[],1,1,0
356,Zendesk stock price target raised to $85 from $75 at Stifel Nicolaus,1,1,0,0.0,[],1,1,0
357,Zendesk targets raised after 'solid' results,1,1,0,0.0,"[('solid', 0.0)]",1,1,0
358,$LB - MKM Partners puts a number on Victoria's Secret https://t.co/VSzHLqLBgE,2,0,-1,-0.4,"[('secret', -0.4)]",0,1,0
359,$WING - Baird returns to Wingstop bull camp https://t.co/KfPaweOVgo,2,0,0,0.0,[],0,1,1
360,Analysts React To FCC Decision On Intelsat C-Band Spectrum Auction,2,0,0,0.0,[],0,1,1
361,Arex Capital ramps up pressure on Zagg,2,0,0,0.0,[],1,0,1
362,Aviation Capital Group Assigned ‘Baa2’ Rating by Moody’s https://t.co/kEKxNfJEgZ https://t.co/5hasUcG1ON,2,0,0,0.0,[],0,1,1
363,"Benzinga's Top Upgrades, Downgrades For December 17, 2019",2,0,1,0.5,"[('top', 0.5)]",0,1,0
364,"Benzinga's Top Upgrades, Downgrades For November 25, 2019",2,0,1,0.5,"[('top', 0.5)]",0,1,0
365,BRP Group started at hold with $18 stock price target at Jefferies,2,0,0,0.0,[],0,1,1
366,"BTIG resumes coverage on range of healthcare stocks, neutral on AbbVie",2,0,0,0.0,[],0,1,1
367,Bull camp empty on Sally Beauty,2,0,0,-0.1,"[('empty', -0.1)]",0,1,1
368,CA$10.60 - That's What Analysts Think Vecima Networks Inc. Is Worth After These Results,2,0,1,0.3,"[('worth', 0.3)]",0,1,0
369,"Chicken Soup for the Soul Entertainment, Inc. Third-Quarter Results: Here's What Analysts Are Forecasting For Next Year",2,0,-1,-0.3,"[('chicken', -0.6), ('next', 0.0)]",0,1,0
370,"Citron Research, owned by the prominent short seller Andrew Left, placed a $5 price target on $PTON  https://t.co/a5WT4knuVf",2,0,1,0.16666666666666666,"[('prominent', 0.5), ('short', 0.0), ('left', 0.0)]",1,0,0
371,"Coin Toss: Morgan Stanley Raises Tesla Bull Case To $500, Keeps Bear Case At $10 https://t.co/hjXizuPs7Z",2,0,0,0.0,[],1,0,1
372,GDS Holdings Limited Just Released Its Third-Quarter Earnings: Here's What Analysts Think,2,0,0,-0.07142857142857142,"[('limited', -0.07142857142857142)]",0,1,1
373,Global Automotive Tensioner Market 2019-2023 | Growing Adoption of Start-Stop System to Boost Growth | Technavio… https://t.co/xST0VP6IgS,2,0,0,0.0,"[('global', 0.0)]",1,0,1
374,"Here are the biggest analyst calls of the day: Johnson & Johnson, Canopy Growth, Intelsat & more",2,0,1,0.5,"[('more', 0.5)]",0,1,0
375,"Here are the biggest analyst calls of the day: Netflix, Nvidia, Lyft, Molson Coors, Snap & more",2,0,1,0.5,"[('more', 0.5)]",0,1,0
376,"Here are the biggest analyst calls of the day: Netflix, Nvidia, Lyft, Molson Coors, Snap & more https://t.co/jzxbhHJwOu",2,0,1,0.5,"[('more', 0.5)]",0,1,0
377,II-Vi Inc. initiated as neutral at Susquehanna,2,0,0,0.0,[],0,1,1
378,LivePerson started at neutral with $40 stock price target at J.P. Morgan,2,0,0,0.0,[],0,1,1
379,Miller Value Partners Likes These Two Stocks; Bearish on One,2,0,0,0.0,[],0,1,1
380,MKM Partners puts a number on Victoria's Secret,2,0,-1,-0.4,"[('secret', -0.4)]",0,1,0
381,Morgan Stanley has a new favorite pick in the chip space,2,0,1,0.3181818181818182,"[('new', 0.13636363636363635), ('favorite', 0.5)]",0,1,0
382,MPLX initiated as hold with $28 price target at SunTrust Robinson Humphrey,2,0,0,0.0,[],0,1,1
383,Oppenheimer calls out transformation of big-box retailer,2,0,0,0.0,[],0,1,1
384,"Pipestone Energy Corp. Just Reported, And Analysts Assigned A CA$2.55 Price Target",2,0,0,0.0,[],0,1,1
385,Royal Caribbean Cruises Ltd. Full-Year Results Just Came Out: Here's What Analysts Are Forecasting For Next Year,2,0,0,0.0,"[('next', 0.0)]",0,1,1
386,"Spirit Airlines, Inc. Just Released Its Full-Year Results And Analysts Are Updating Their Estimates",2,0,0,0.0,[],0,1,1
387,"Stock Market Update: NVIDIA shares upgraded, Netflix downgraded",2,0,0,0.0,[],1,0,1
388,TJX Q3 FactSet consensus 66 cents,2,0,0,0.0,[],0,1,1
389,"Top Analyst Upgrades and Downgrades: AbbVie, Biogen, Boeing, Etsy, Gilead, GoPro, Micron, Newmont, Peloton, Pfizer, Valero, Zynga and More",2,0,1,0.5,"[('top', 0.5), ('more', 0.5)]",0,1,0
390,Twilio Inc. Full-Year Results Just Came Out: Here's What Analysts Are Forecasting For Next Year,2,0,0,0.0,"[('next', 0.0)]",0,1,1
391,Upgrades 2/4: $AMAL $CM $CMCSA $ELF $GDOT $LFUS $MLI $RRR $TD $TXRH $VLY $WW Downgrades 2/4: $ABG $AWK $CHKP $DEO… https://t.co/xscOdKUhfo,2,0,0,0.0,[],0,1,1
392,US$50.08: That's What Analysts Think Weibo Corporation Is Worth After Its Latest Results,2,0,1,0.4,"[('worth', 0.3), ('latest', 0.5)]",0,1,0
393,Valaris started at hold with $4 stock price target at Deutsche Bank,2,0,0,0.0,[],0,1,1
394,William Blair sees rivals pressing Viasat,2,0,0,0.0,[],0,1,1
395,Aggressive Fed boost fails to stop sell-off #Samp;P500 #economy #MarketScreener https://t.co/p8lniQQTZt https://t.co/VsHuUI8mgj,0,-1,-1,-0.5,"[('fails', -0.5)]",-1,1,1
396,Bank of Ireland cuts key profit target as low rates take toll https://t.co/pWzgfDXDm3,0,-1,0,0.0,"[('key', 0.0), ('low', 0.0)]",-1,1,0
397,Bank of Nova Scotia : Scotiabank CEO expects 'somewhat elevated' loan losses for 3-4 quart... #BankofNovaScotia… https://t.co/OAXfDtrtAk,0,-1,0,0.0,[],-1,1,0
398,Breakingviews - Fed's ultra-loose efforts will cast long shadow https://t.co/nktomiS4jW https://t.co/A5r5dgKIhX,0,-1,0,-0.05,"[('long', -0.05)]",-1,1,0
399,European banks slash $280bn from main US businesses https://t.co/Gwahc0Sc0F,0,-1,0,0.08333333333333333,"[('european', 0.0), ('main', 0.16666666666666666)]",-1,1,0
400,Europe's banks were only halfway through cleaning up more than $1 trillion of loans that turned sour in the last cr… https://t.co/a5XeRxCEVl,0,-1,0,0.0875,"[('only', 0.0), ('more', 0.5), ('sour', -0.15000000000000002), ('last', 0.0)]",0,0,0
401,"Eurozone banks' returns were already hurting before COVID-19, ECB says https://t.co/hDvBAwFDeG",0,-1,0,0.0,[],-1,1,0
402,Fed Liquidity Drain Spoils Virus-Surge-Inspired Stock Buying-Panic | Zero Hedge https://t.co/wnLxXP4sHu,0,-1,0,0.0,[],-1,1,0
403,Fed policymakers working to limit damage as pandemic puts U.S. economy on pause https://t.co/QwCihVGWly https://t.co/ZRbeFgfAdo,0,-1,0,0.0,[],-1,1,0
404,Fed Report : Small-Business Sector Highly Vulnerable to Coronavirus Crisis--Update #FedReport #economy… https://t.co/AjGZqiRl5b,0,-1,-1,-0.5,"[('highly_vulnerable', -0.5)]",-1,1,1
405,"Fed Warns Virus Poses ‘New Risk’ to Global Growth, Markets",0,-1,0,0.06818181818181818,"[('new', 0.13636363636363635), ('global', 0.0)]",-1,1,0
406,Fed's Bullard: China to 'slow noticeably' in first quarter due to virus https://t.co/i1jKKq9kNi https://t.co/4Ug71D7IN6,0,-1,0,-0.05833333333333335,"[('slow', -0.30000000000000004), ('first', 0.25), ('due', -0.125)]",-1,1,0
407,"Fed's corporate credit measures to limit buybacks, dividend https://t.co/4FrdSvMV8T",0,-1,0,0.0,"[('corporate', 0.0)]",0,0,0
408,Fed's Williams: Risks to U.S. economy still to the downside,0,-1,0,0.0,[],-1,1,0
409,"Former Fed chief Bernanke sees bad year, no quick recovery #economy #MarketScreener https://t.co/YaN7qVv5aq https://t.co/zn3oEbjuL7",0,-1,-1,-0.2888888888888888,"[('former', 0.0), ('bad', -0.6999999999999998), ('no_quick', -0.16666666666666666)]",-1,1,1
410,"Janet Yellen says a V-shaped economic recovery ""is possible,' but she is ""worried that the outcome will be worse"" https://t.co/11FIumVTXC",0,-1,0,-0.06666666666666667,"[('economic', 0.2), ('possible', 0.0), ('worse', -0.4)]",-1,1,0
411,Lagarde Says ECB Running Out of Room to Fight Global Threats,0,-1,0,0.0,"[('global', 0.0)]",-1,1,0
412,"Lagarde Says ECB's Options Limited by Low Rates, Low Inflation",0,-1,0,-0.023809523809523808,"[('limited', -0.07142857142857142), ('low', 0.0), ('low', 0.0)]",0,0,0
413,New #IMFBlog shows that long-lasting credit booms that featured rapid construction growth never ended well.… https://t.co/gMBiUS6z7J,0,-1,1,0.13636363636363635,"[('new', 0.13636363636363635)]",1,0,0
414,Overall Fed Temporary Liquidity Continues to Shrink #economy #MarketScreener https://t.co/UjqUoGk3L9 https://t.co/OVGpDhlZOb,0,-1,0,0.0,"[('overall', 0.0)]",-1,1,0
415,Schweizerische Nationalbank : Switzerland Loses Grip on World's Lowest Borrowing Costs -- ...… https://t.co/fuN3T0obd5,0,-1,-1,-0.3,"[('loses', -0.3)]",-1,1,1
416,Some officials worried about the bank's decision to drop self-imposed limits on the ECB's bond purchases https://t.co/elfM7nRACS,0,-1,0,0.0,[],-1,1,0
417,"Thailand has a limited space to deliver a “strong dose” of monetary policy, central bank governor says as he cautio… https://t.co/WR3CYfD3hy",0,-1,1,0.12063492063492061,"[('limited', -0.07142857142857142), ('strong', 0.4333333333333333), ('central', 0.0)]",0,0,0
418,The Federal Reserve's rescue of the overnight lending market appears to be having an unintended side effect: it's j… https://t.co/8Ko2fxHj7W,0,-1,0,0.0,[],-1,1,0
419,UAE stimulus to help bank liquidity but may increase problem loans - Moody's #economy #MarketScreener… https://t.co/8rGhax4y8C,0,-1,0,0.0,[],1,0,0
420,UPDATE 2-China cbank warns high financial risks amid rising economic headwinds,0,-1,1,0.12,"[('high', 0.16), ('financial', 0.0), ('economic', 0.2)]",-1,1,0
421,"Yellen Blames ""Enormous Debt And Buybacks"" For Coming Default Wave; Morgan Stanley Says It's All The Fed's Fault  https://t.co/Ed0jVBpmhZ",0,-1,0,0.0,"[('enormous', 0.0)]",-1,1,0
